length_url,domain_length,directory_length,file_length,params_length,qty_slash_url,qty_dot_url,domain_in_ip,qty_at_url,asn_ip,time_domain_activation,time_domain_expiration,qty_hyphen_url,url_google_index,url_shortened,phishing
38,30,8,0,-1,2,3,0,0,9268,-1,-1,0,0,0,1
9,9,-1,-1,-1,0,1,0,0,43948,5801,42,0,0,0,0
35,16,19,18,-1,1,2,0,0,32934,7858,3465,0,0,0,0
12,12,-1,-1,-1,0,1,0,0,8560,7404,264,0,0,0,0
10,10,-1,-1,-1,0,1,0,0,24940,3314,337,0,0,0,0
34,17,17,0,-1,3,2,0,0,57994,2577,344,0,0,0,1
21,20,1,0,-1,1,2,0,0,15133,7718,681,0,0,0,0
34,16,18,17,-1,1,3,0,0,32934,7859,3464,0,0,0,0
12,12,-1,-1,-1,0,1,0,0,7684,1181,279,1,0,0,0
69,29,40,0,-1,6,3,0,0,56150,-1,-1,1,0,0,1
16,15,1,0,-1,1,1,0,0,32613,2611,310,0,0,0,0
72,15,57,0,-1,6,2,0,0,32244,-1,-1,1,0,0,1
13,13,-1,-1,-1,0,2,0,0,9848,6912,1123,0,0,0,0
45,27,18,10,-1,2,3,0,0,47583,-1,-1,0,0,0,1
29,12,17,0,-1,2,2,0,0,36351,6920,2211,0,0,0,0
26,25,1,0,-1,1,2,0,0,15169,-1,-1,0,0,0,0
31,23,8,7,-1,1,2,0,0,31034,31,333,1,0,0,1
16,11,5,0,-1,2,1,0,0,20013,6668,636,0,0,0,1
31,21,10,9,-1,1,3,0,0,25535,5665,178,1,0,0,1
55,10,45,25,-1,3,1,0,0,29278,-1,-1,1,0,0,1
63,20,43,7,-1,5,2,0,0,20013,1488,337,0,0,0,1
39,24,15,0,-1,3,1,0,0,13335,3477,174,0,0,0,1
11,11,-1,-1,-1,0,1,0,0,32181,6115,93,0,0,0,0
59,11,48,10,-1,4,2,0,0,198610,1580,245,0,0,0,1
50,16,34,0,-1,3,2,0,0,15169,-1,-1,0,0,0,1
31,11,20,8,-1,2,1,0,0,46015,5958,250,0,0,0,1
49,26,23,0,-1,3,3,0,0,32244,-1,-1,0,0,0,1
23,22,1,0,-1,1,1,0,0,22612,142,222,3,0,0,1
30,29,1,0,-1,1,3,0,0,15169,5050,62,0,0,0,0
239,6,60,0,173,6,2,0,0,-1,-1,-1,1,0,0,1
16,16,-1,-1,-1,0,2,0,0,13335,5309,1264,0,0,0,0
40,15,25,12,-1,3,2,0,0,20013,2472,84,0,0,0,1
65,24,41,0,-1,4,4,0,0,39756,-1,-1,1,0,0,1
17,17,-1,-1,-1,0,2,0,0,19324,6960,2901,0,0,0,0
43,20,23,6,-1,3,4,0,0,24940,-1,-1,0,0,0,1
73,19,54,14,-1,4,3,0,0,20013,2279,276,1,0,0,1
78,25,53,40,-1,2,3,0,0,16625,-1,-1,4,0,0,1
83,20,63,9,-1,6,2,0,0,46606,3572,79,2,0,0,1
16,16,-1,-1,-1,0,2,0,0,50465,-1,-1,1,0,0,0
63,23,40,32,-1,2,2,0,0,33494,6657,281,1,0,0,1
17,16,1,0,-1,1,2,0,0,13335,3019,1728,1,0,0,0
19,19,-1,-1,-1,0,1,0,0,-1,5007,105,0,0,0,0
48,15,33,10,-1,4,2,0,0,24446,5901,2499,0,0,0,1
77,22,55,0,-1,5,2,0,0,46606,-1,-1,1,0,0,1
61,11,8,5,42,2,1,0,0,262254,29,335,0,0,0,1
17,16,1,0,-1,1,3,0,0,38843,1275,185,0,0,0,0
72,12,36,9,24,5,3,0,1,32748,209,155,0,0,0,1
17,17,-1,-1,-1,0,2,0,0,-1,5605,2065,0,0,0,0
99,14,56,10,29,7,3,0,1,16347,1166,294,2,0,0,1
69,13,50,0,6,5,1,0,0,12876,231,133,1,0,0,1
17,17,-1,-1,-1,0,2,0,0,35415,335,29,0,0,0,0
135,24,47,7,64,6,6,0,0,26496,3433,218,0,0,0,1
35,20,15,9,-1,2,3,0,0,20013,3267,19,0,0,0,1
44,28,16,9,-1,2,4,0,0,51430,-1,-1,0,0,0,1
23,22,1,0,-1,1,2,0,0,15169,-1,-1,0,0,0,1
199,12,30,9,157,3,3,0,0,24940,-1,-1,0,0,0,1
109,18,91,9,-1,4,3,0,0,8342,1197,263,1,0,0,1
11,11,-1,-1,-1,0,1,0,0,29789,4000,1478,0,0,0,0
97,20,50,6,27,5,5,0,1,22611,1052,43,1,0,0,1
21,20,1,0,-1,1,2,0,0,8972,5769,74,0,0,0,0
205,16,16,9,173,3,5,0,1,46606,-1,-1,0,0,0,1
72,14,46,0,-1,4,2,0,0,14061,3166,120,5,0,0,0
71,26,45,9,-1,6,3,0,0,-1,3131,155,0,0,0,1
19,19,-1,-1,-1,0,2,0,0,6364,8086,678,0,0,0,0
35,22,13,12,-1,1,5,0,0,58487,-1,-1,0,0,0,1
19,19,-1,-1,-1,0,2,0,0,32592,385,344,0,0,0,0
20,19,1,0,-1,1,1,0,0,13335,3589,62,1,0,0,0
10,10,-1,-1,-1,0,2,0,0,-1,6542,449,0,0,0,0
28,28,-1,-1,-1,0,2,0,0,13335,6898,772,1,0,0,0
27,11,16,15,-1,1,3,0,0,24446,-1,-1,0,0,0,1
17,17,-1,-1,-1,0,2,0,0,197772,7058,246,1,0,0,0
337,12,49,32,276,3,2,0,0,-1,-1,-1,1,0,0,1
139,50,89,10,-1,5,3,0,0,47583,-1,-1,0,0,0,1
64,18,46,0,-1,4,1,0,0,32475,271,458,0,0,0,1
18,18,-1,-1,-1,0,3,0,0,9116,-1,-1,0,0,0,0
82,19,63,0,-1,2,2,0,0,14061,1278,182,7,0,0,1
14,14,-1,-1,-1,0,2,0,0,25385,6940,390,0,0,0,0
42,19,23,0,-1,4,2,0,0,12876,-1,-1,1,0,0,1
15,15,-1,-1,-1,0,2,0,0,48347,7288,25,0,0,0,0
25,13,12,11,-1,1,2,0,0,47583,-1,-1,0,0,0,1
13,12,1,0,-1,1,2,0,0,20940,1920,1001,0,0,0,0
20,19,1,0,-1,1,2,0,0,36351,2999,287,0,0,0,0
22,21,1,0,-1,1,2,0,0,47583,-1,-1,0,0,0,1
16,16,-1,-1,-1,0,1,0,0,5577,4716,396,0,0,0,0
32,25,1,0,6,1,2,0,0,24940,-1,-1,0,0,0,1
15,14,1,0,-1,1,3,0,0,37313,-1,-1,0,0,0,0
31,30,1,0,-1,1,2,0,0,15169,-1,-1,0,0,0,0
8,8,-1,-1,-1,0,1,0,0,-1,9879,346,0,0,0,0
19,11,8,7,-1,1,1,0,0,13414,6830,474,0,0,0,0
20,20,-1,-1,-1,0,2,0,0,-1,-1,-1,0,0,0,0
63,37,26,0,-1,4,2,0,0,47583,-1,-1,0,0,0,1
36,25,11,0,-1,3,2,0,0,3595,2177,377,0,0,0,1
43,17,22,12,-1,2,3,0,0,-1,-1,-1,0,0,0,0
23,16,7,0,-1,3,4,0,0,16276,3216,70,0,0,0,1
37,8,29,21,-1,2,3,0,0,40034,545,184,1,0,0,1
44,12,6,0,26,2,2,0,0,198385,2064,126,1,0,0,1
28,27,1,0,-1,1,1,0,0,36351,34,330,1,0,0,1
11,11,-1,-1,-1,0,2,0,0,-1,-1,-1,0,0,0,0
28,28,-1,-1,-1,0,4,0,0,262744,8490,-1,0,0,0,0
49,16,33,8,-1,3,3,0,0,6188,5629,214,0,0,0,0
67,26,1,0,40,1,3,0,0,22612,-1,-1,1,0,0,1
16,16,-1,-1,-1,0,1,0,0,14618,2222,333,0,0,0,0
39,15,24,7,-1,3,2,0,0,-1,-1,-1,1,0,0,0
12,12,-1,-1,-1,0,2,0,0,-1,7382,286,0,0,0,0
54,19,35,0,-1,3,2,0,0,22612,-1,-1,1,0,0,1
44,13,31,9,-1,4,2,0,0,26496,2616,305,0,0,0,1
320,16,197,9,107,2,2,0,0,19066,1433,27,0,0,0,1
21,14,7,6,-1,1,2,0,0,16509,4045,388,0,0,0,1
138,35,103,13,-1,7,2,0,0,25394,-1,-1,3,0,0,1
26,26,-1,-1,-1,0,2,0,0,54113,6740,3486,2,0,0,0
48,16,32,0,-1,3,2,0,0,15169,-1,-1,0,0,0,1
59,33,26,10,-1,3,3,0,0,19551,1644,181,1,0,0,1
195,16,15,9,164,2,7,0,1,32244,1047,48,2,0,0,1
78,20,26,9,32,3,4,0,1,26347,4514,233,1,0,0,1
37,36,1,0,-1,1,2,0,0,13335,-1,-1,0,0,0,1
17,17,-1,-1,-1,0,2,0,0,13335,7370,1394,0,0,0,0
18,17,1,0,-1,1,2,0,0,20940,8069,2156,0,0,0,0
31,17,14,0,-1,3,1,0,0,25504,5723,120,0,0,0,1
57,16,41,9,-1,4,4,0,0,54641,-1,-1,0,0,0,1
72,14,58,0,-1,5,1,0,0,24323,4838,640,1,0,0,1
124,11,113,9,-1,10,2,0,0,13335,419,310,0,0,0,1
15,8,7,6,-1,1,1,0,0,-1,628,101,0,0,0,1
27,21,6,0,-1,2,1,0,0,22611,20,344,2,0,0,1
43,20,23,9,-1,2,2,0,0,46606,1473,352,0,0,0,1
19,19,-1,-1,-1,0,1,0,0,8075,5930,278,0,0,0,0
20,16,4,0,-1,2,2,0,0,36743,7775,1354,0,0,0,0
6,6,-1,-1,-1,0,1,0,0,24940,4308,74,0,0,0,0
13,13,-1,-1,-1,0,1,0,0,13335,1238,222,0,0,0,0
10,10,-1,-1,-1,0,2,0,0,43405,-1,-1,0,0,0,0
20,19,1,0,-1,1,2,0,0,13335,1874,316,0,0,0,0
64,23,41,0,-1,3,2,0,0,33494,6657,281,1,0,0,1
15,15,-1,-1,-1,0,3,0,0,14618,-1,-1,0,0,0,0
16,16,-1,-1,-1,0,3,0,0,54113,7707,327,0,0,0,0
18,18,-1,-1,-1,0,2,0,0,36351,4649,98,1,0,0,0
70,34,30,21,6,2,5,0,0,16509,3106,180,0,0,0,1
76,19,57,17,-1,7,4,0,0,20013,7021,283,1,0,0,1
42,16,26,0,-1,3,2,0,0,15169,-1,-1,0,0,0,1
13,12,1,0,-1,1,1,0,0,16509,7806,595,0,0,0,0
16,15,1,0,-1,1,1,0,0,3462,22,342,1,0,0,1
21,20,1,0,-1,1,1,0,0,197695,31,333,1,0,0,1
39,9,30,13,-1,2,3,0,0,22612,212,152,0,0,0,1
46,26,20,15,-1,2,4,0,0,-1,-1,-1,2,0,0,1
68,67,1,0,-1,1,5,0,0,-1,-1,-1,1,0,0,1
20,20,-1,-1,-1,0,2,0,0,40034,4525,222,0,0,0,0
62,23,39,10,-1,5,3,0,0,46606,-1,-1,0,0,0,1
57,36,21,10,-1,3,3,0,0,47583,-1,-1,1,0,0,1
20,19,1,0,-1,1,1,0,0,9123,24,340,1,0,0,1
16,11,5,0,-1,2,1,0,0,13335,1491,334,0,0,0,0
15,15,-1,-1,-1,0,2,0,0,7029,7148,887,0,0,0,0
45,13,32,0,-1,6,1,0,0,46606,6825,1575,1,0,0,1
39,16,23,0,-1,3,2,0,0,15169,-1,-1,0,0,0,1
6,6,-1,-1,-1,0,1,0,0,197068,6493,82,0,0,0,0
296,14,140,12,142,16,2,0,0,14361,780,314,5,0,0,1
16,16,-1,-1,-1,0,2,0,0,-1,-1,-1,0,0,0,0
61,27,32,9,2,6,2,0,0,16276,2875,46,0,0,0,1
65,21,44,12,-1,6,2,0,0,26496,5135,45,0,0,0,1
55,19,36,10,-1,4,3,0,0,32244,-1,-1,0,0,0,1
17,16,1,0,-1,1,2,0,0,28357,5519,324,0,0,0,0
19,18,1,0,-1,1,1,0,0,7552,686,774,0,0,0,1
110,22,16,4,72,3,6,0,1,18479,-1,-1,3,0,0,1
29,15,14,9,-1,2,2,0,0,18229,1330,130,0,0,0,1
23,13,10,9,-1,1,2,0,0,32244,1397,63,0,0,0,0
82,9,73,0,-1,3,2,0,0,16509,6043,-1,8,0,0,0
25,25,-1,-1,-1,0,2,0,0,29802,7681,3640,0,0,0,0
10,10,-1,-1,-1,0,2,0,0,15836,86,278,0,0,0,0
11,11,-1,-1,-1,0,2,0,0,30633,6748,2382,0,0,0,0
23,22,1,0,-1,1,2,0,0,3216,-1,-1,0,0,0,1
12,12,-1,-1,-1,0,2,0,0,26496,5389,454,0,0,0,0
45,12,33,6,-1,4,3,0,0,46562,4375,7,1,0,0,1
78,26,26,9,26,3,4,0,1,46606,922,904,0,0,0,1
20,19,1,0,-1,1,2,0,0,26496,312,417,0,0,0,1
19,18,1,0,-1,1,2,0,0,262254,90,274,0,0,0,1
13,13,-1,-1,-1,0,2,0,0,32787,83,281,0,0,0,0
78,26,52,12,-1,6,3,0,0,-1,3131,155,0,0,0,1
19,11,8,0,-1,2,2,0,0,16509,10674,281,0,0,0,0
36,14,22,13,-1,2,3,0,0,20940,9340,3444,0,0,0,0
31,31,-1,-1,-1,0,4,0,0,28602,7979,-1,0,0,0,0
16,16,-1,-1,-1,0,2,0,0,16276,5885,323,0,0,0,0
20,20,-1,-1,-1,0,2,0,0,26496,5632,211,0,0,0,0
24,23,1,0,-1,1,2,0,0,26753,-1,-1,0,0,0,1
18,18,-1,-1,-1,0,3,0,0,-1,-1,-1,0,0,0,0
37,14,23,6,-1,3,1,0,0,46606,3660,356,0,0,0,1
22,21,1,0,-1,1,2,0,0,15169,-1,-1,0,0,0,1
17,17,-1,-1,-1,0,2,0,0,20940,8209,191,0,0,0,0
38,11,27,21,-1,2,2,0,0,-1,10674,281,2,0,0,0
52,33,19,0,-1,4,2,0,0,47583,-1,-1,1,0,0,1
15,12,3,2,-1,1,2,0,0,54113,7799,3522,0,0,0,0
19,18,1,0,-1,1,2,0,0,51468,4904,208,0,0,0,1
41,16,25,0,-1,3,2,0,0,13335,6358,3137,0,0,0,0
43,19,24,15,-1,2,2,0,0,15244,1852,1434,2,0,0,1
33,16,17,9,-1,2,3,0,0,26496,-1,-1,0,0,0,1
43,22,21,0,-1,2,2,0,0,53831,470,1720,1,0,0,1
51,23,28,0,-1,4,2,0,0,47583,-1,-1,0,0,0,1
19,13,6,5,-1,1,2,0,0,24299,1897,293,0,0,0,1
91,12,55,0,24,8,1,0,0,26496,2734,187,2,0,0,1
35,15,20,0,-1,3,2,0,0,22611,-1,-1,1,0,0,1
284,11,7,6,266,8,12,0,0,23650,2598,323,3,0,0,1
20,20,-1,-1,-1,0,4,0,0,262295,8062,-1,0,0,0,0
21,16,5,4,-1,1,1,0,0,200000,2762,159,0,0,0,0
66,23,43,5,-1,6,3,0,0,21911,4235,147,0,0,0,1
10,10,-1,-1,-1,0,1,0,0,32787,2709,212,0,0,0,0
16,16,-1,-1,-1,0,3,0,0,15169,-1,-1,0,0,0,0
13,12,1,0,-1,1,1,0,0,13335,4026,356,0,0,0,0
57,18,39,11,-1,5,2,0,0,26496,1573,252,1,0,0,1
55,17,38,0,-1,3,5,0,0,12824,-1,-1,1,0,0,1
22,21,1,0,-1,1,2,0,0,50673,9,355,0,0,0,1
12,12,-1,-1,-1,0,1,0,0,201193,7518,176,0,0,0,0
13,13,-1,-1,-1,0,2,0,0,63949,4658,89,0,0,0,0
19,19,-1,-1,-1,0,1,0,0,13335,4063,2876,1,0,0,0
68,16,11,0,41,2,1,0,0,20013,3177,109,0,0,0,1
114,18,73,9,23,5,3,0,1,9186,-1,-1,1,0,0,1
10,10,-1,-1,-1,0,1,0,0,-1,-1,-1,0,0,0,0
50,14,14,9,22,2,3,0,1,19551,2319,236,0,0,0,1
37,21,16,7,-1,3,2,0,0,26496,1660,530,0,0,0,1
18,12,6,0,-1,2,1,0,0,20013,1580,245,0,0,0,1
34,20,14,0,-1,3,2,0,0,18747,4766,346,0,0,0,1
64,20,40,17,4,4,3,0,0,26347,2208,347,1,0,0,1
18,10,8,7,-1,1,3,0,0,59396,-1,-1,0,0,0,1
30,21,9,0,-1,2,1,0,0,26496,2888,33,0,0,0,1
29,7,1,0,21,4,2,0,0,2635,-1,-1,0,0,1,1
33,16,17,0,-1,3,2,0,0,43428,-1,-1,0,0,0,0
65,17,30,0,18,4,2,0,0,29818,-1,-1,1,0,0,0
67,23,44,10,-1,5,3,0,0,8100,2974,312,0,0,0,1
16,16,-1,-1,-1,0,2,0,0,29873,2635,286,0,0,0,0
15,15,-1,-1,-1,0,2,0,0,14618,6361,212,0,0,0,0
164,12,144,13,8,10,5,0,0,16276,2553,3,4,0,0,1
136,18,118,0,-1,4,3,0,0,20013,-1,-1,0,0,0,1
11,11,-1,-1,-1,0,1,0,0,14618,2696,225,0,0,0,0
20,20,-1,-1,-1,0,3,0,0,47264,-1,-1,0,0,0,0
23,23,-1,-1,-1,0,2,0,0,15169,-1,-1,0,0,0,0
10,10,-1,-1,-1,0,1,0,0,61969,2141,426,0,0,0,1
38,17,21,9,-1,2,2,0,0,20013,2690,962,0,0,0,1
61,10,51,16,-1,5,2,0,0,5578,-1,-1,0,0,0,1
68,27,1,0,40,1,4,0,0,34993,-1,-1,1,0,0,1
16,15,1,0,-1,1,3,0,0,13335,1681,144,0,0,0,0
25,24,1,0,-1,1,2,0,0,-1,-1,-1,0,0,0,1
17,16,1,0,-1,1,2,0,0,36351,2185,370,0,0,0,0
51,19,32,28,-1,2,2,0,0,14618,-1,-1,0,0,0,1
326,18,31,9,277,3,14,0,1,46606,1487,338,1,0,0,1
64,23,41,0,-1,3,2,0,0,33494,6658,280,1,0,0,1
38,11,27,0,-1,4,2,0,0,16509,-1,-1,0,0,0,0
16,15,1,0,-1,1,2,0,0,16125,3138,148,0,0,0,0
40,18,22,0,-1,5,1,0,0,55720,1512,313,1,0,0,1
13,13,-1,-1,-1,0,1,0,0,2818,7020,284,0,0,0,0
21,13,8,7,-1,1,3,0,0,2818,-1,2626,0,0,0,0
43,13,30,10,-1,4,2,0,0,198610,1596,229,0,0,0,1
15,14,1,0,-1,1,1,0,0,56851,38,326,1,0,0,1
23,22,1,0,-1,1,2,0,0,42910,-1,-1,0,0,0,1
16,16,-1,-1,-1,0,2,0,0,13335,3453,198,0,0,0,0
21,21,-1,-1,-1,0,2,0,0,15169,-1,-1,0,0,0,0
17,17,-1,-1,-1,0,2,0,0,16509,5378,101,0,0,0,0
26,26,-1,-1,-1,0,2,0,0,15169,-1,-1,1,0,0,0
17,17,-1,-1,-1,0,2,0,0,25292,7636,56,0,0,0,0
29,9,20,0,-1,5,1,0,0,46606,6731,938,0,0,0,1
13,13,-1,-1,-1,0,2,0,0,14061,286,78,0,0,0,0
16,16,-1,-1,-1,0,2,0,0,59589,3141,145,0,0,0,0
39,16,23,17,-1,2,2,0,0,15169,-1,-1,0,0,0,1
79,25,26,9,28,5,4,0,1,46606,2946,340,0,0,0,1
49,33,16,10,-1,2,3,0,0,-1,-1,-1,5,0,0,1
16,16,-1,-1,-1,0,2,0,0,13335,6655,2475,0,0,0,0
51,16,35,12,-1,4,2,0,0,8426,1778,47,0,0,0,1
12,11,1,0,-1,1,1,0,0,-1,5397,81,0,0,0,0
22,21,1,0,-1,1,3,0,0,10297,-1,-1,0,0,0,0
77,15,33,9,29,3,6,0,1,24446,-1,-1,0,0,0,1
25,25,-1,-1,-1,0,2,0,0,24638,-1,-1,0,0,0,0
20,20,-1,-1,-1,0,1,0,0,13335,139,591,1,0,0,1
26,26,-1,-1,-1,0,2,0,0,15169,-1,-1,1,0,0,1
19,18,1,0,-1,1,2,0,0,14618,7304,730,0,0,0,0
29,11,8,0,10,2,2,0,0,23650,2598,323,0,0,0,1
13,6,7,6,-1,1,1,0,0,13335,519,210,0,0,0,1
25,24,1,0,-1,1,2,0,0,15169,-1,-1,0,0,0,0
84,16,68,0,-1,3,1,0,0,14061,2228,327,10,0,0,0
17,17,-1,-1,-1,0,3,0,0,20013,-1,-1,0,0,0,0
22,22,-1,-1,-1,0,1,0,0,-1,-1,-1,0,0,0,0
15,15,-1,-1,-1,0,3,0,0,-1,2990,296,0,0,0,0
239,22,19,6,174,3,14,0,0,20013,1486,339,1,0,0,1
25,24,1,0,-1,1,2,0,0,15169,-1,-1,1,0,0,1
17,17,-1,-1,-1,0,2,0,0,26496,4660,87,1,0,0,0
48,10,38,9,-1,5,2,0,0,3786,2478,1174,0,0,0,1
14,14,-1,-1,-1,0,2,0,0,15366,-1,-1,0,0,0,0
26,12,14,13,-1,1,1,0,0,19551,6789,150,0,0,0,1
126,16,110,0,-1,10,1,0,0,16276,-1,-1,1,0,0,1
11,10,1,0,-1,1,1,0,0,9123,56,308,0,0,0,1
46,24,22,10,-1,2,3,0,0,27257,5188,289,1,0,0,1
11,11,-1,-1,-1,0,1,0,0,13335,2881,404,0,0,0,0
32,15,17,10,-1,2,3,0,0,46606,5158,1780,0,0,0,0
55,15,40,0,-1,6,1,0,0,-1,2672,249,0,0,0,1
20,19,1,0,-1,1,2,0,0,46606,4359,23,0,0,0,1
17,17,-1,-1,-1,0,2,0,0,13335,8380,384,0,0,0,0
13,12,1,0,-1,1,2,0,0,-1,-1,-1,0,0,0,0
13,13,-1,-1,-1,0,2,0,0,24940,2091,1195,0,0,0,0
16,16,-1,-1,-1,0,1,0,0,13335,5211,1362,0,0,0,0
25,25,-1,-1,-1,0,2,0,0,32787,-1,-1,0,0,0,0
84,15,69,9,-1,8,3,0,0,12876,2817,104,1,0,0,1
22,22,-1,-1,-1,0,2,0,0,15169,-1,-1,0,0,0,0
16,16,-1,-1,-1,0,2,0,0,32934,7859,3464,0,0,0,0
22,15,7,6,-1,1,1,0,0,20013,1260,200,0,0,0,1
161,145,16,0,-1,2,10,0,0,26496,-1,-1,5,0,0,1
60,17,20,11,23,2,3,0,0,63410,6715,223,1,0,0,1
164,34,49,10,81,6,5,0,0,19551,3765,251,1,0,0,1
20,20,-1,-1,-1,0,2,0,0,36351,4802,310,0,0,0,0
17,16,1,0,-1,1,2,0,0,133210,4582,531,1,0,0,0
23,22,1,0,-1,1,3,0,0,6354,-1,-1,0,0,0,1
14,13,1,0,-1,1,1,0,0,22612,66,298,0,0,0,1
18,17,1,0,-1,1,2,0,0,56806,-1,-1,0,0,0,0
18,17,1,0,-1,1,2,0,0,26496,4164,584,0,0,0,0
15,15,-1,-1,-1,0,2,0,0,60781,6768,170,0,0,0,0
12,6,6,5,-1,1,1,0,0,47583,1570,255,0,0,0,1
11,11,-1,-1,-1,0,1,0,0,54113,4714,33,0,0,0,0
34,11,23,9,-1,4,2,0,0,46606,1846,344,0,0,0,1
55,11,44,43,-1,1,1,0,0,13335,142,222,2,0,0,1
27,13,14,13,-1,1,3,0,0,20013,7418,616,1,0,0,0
19,18,1,0,-1,1,1,0,0,-1,37,327,0,0,0,1
26,10,16,7,-1,2,2,0,0,41828,209,155,0,0,0,1
38,29,9,8,-1,1,4,0,0,42831,-1,-1,0,0,0,1
32,16,16,10,-1,2,2,0,0,43821,-1,-1,0,0,0,0
30,16,14,0,-1,3,1,0,0,18229,1492,333,0,0,0,1
25,25,-1,-1,-1,0,2,0,0,-1,414,50,1,0,0,0
25,25,-1,-1,-1,0,2,0,0,31624,-1,-1,1,0,0,0
62,12,8,5,42,2,1,0,0,262254,174,190,0,0,0,1
14,8,6,5,-1,1,1,0,0,22612,-1,153,0,0,0,1
16,16,-1,-1,-1,0,2,0,0,54113,7799,234,0,0,0,0
23,23,-1,-1,-1,0,2,0,0,13335,483,246,0,0,0,0
53,16,37,0,-1,3,2,0,0,15169,-1,-1,0,0,0,1
30,30,-1,-1,-1,0,2,0,0,2635,-1,-1,0,0,0,0
26,25,1,0,-1,1,2,0,0,29873,3526,125,0,0,0,0
101,23,52,9,26,7,4,0,1,46606,2552,369,1,0,0,1
13,13,-1,-1,-1,0,2,0,0,29256,7068,236,0,0,0,0
108,20,65,9,23,7,4,0,1,20013,-1,-1,2,0,0,1
14,14,-1,-1,-1,0,2,0,0,46606,6698,699,0,0,0,0
274,25,1,0,242,7,5,0,0,49349,19,345,3,0,0,1
21,21,-1,-1,-1,0,2,0,0,26496,4832,280,0,0,0,0
37,21,16,9,-1,2,3,0,0,18747,5303,234,0,0,0,1
91,24,37,6,30,4,4,0,1,22611,-1,-1,0,0,0,1
106,37,69,9,-1,4,3,0,0,47583,-1,-1,0,0,0,1
13,7,6,5,-1,1,1,0,0,50974,-1,-1,1,0,0,1
83,14,41,20,28,3,2,0,0,46562,610,484,0,0,0,1
17,17,-1,-1,-1,0,2,0,0,13335,2064,126,0,0,0,0
16,16,-1,-1,-1,0,3,0,0,1680,-1,-1,0,0,0,0
22,13,9,8,-1,1,4,0,0,131447,4652,459,0,0,0,0
52,18,34,9,-1,4,2,0,0,46606,2060,130,1,0,0,1
20,20,-1,-1,-1,0,3,0,0,8972,-1,-1,0,0,0,0
77,14,63,9,-1,7,2,0,0,14259,2710,241,1,0,0,1
42,27,15,9,-1,2,5,0,0,262967,565,-1,0,0,0,0
76,20,56,0,-1,6,1,0,0,26496,3311,1436,3,0,0,1
38,16,22,8,-1,4,3,0,0,38767,2467,89,0,0,0,1
37,21,16,15,-1,1,2,0,0,53479,3193,93,0,0,0,1
17,16,1,0,-1,1,1,0,0,-1,-1,-1,0,0,0,1
185,16,10,9,159,1,4,0,1,8560,5130,347,2,0,0,1
26,12,14,0,-1,3,2,0,0,27715,1375,816,0,0,0,1
50,18,32,0,-1,4,1,0,0,58404,1217,243,0,0,0,1
17,16,1,0,-1,1,2,0,0,19271,-1,-1,0,0,0,0
19,18,1,0,-1,1,2,0,0,18042,-1,-1,0,0,0,0
136,18,31,4,72,8,4,0,0,17358,-1,-1,0,0,0,1
13,13,-1,-1,-1,0,1,0,0,20013,159,205,0,0,0,1
60,21,23,7,16,4,3,0,1,5578,-1,-1,0,0,0,1
9,9,-1,-1,-1,0,2,0,0,6697,5857,262,0,0,0,0
30,17,13,7,-1,2,2,0,0,32244,3712,304,0,0,0,1
33,17,16,15,-1,1,2,0,0,7506,56,308,3,0,0,1
24,24,-1,-1,-1,0,2,0,0,26496,-1,-1,0,0,0,1
35,12,23,0,-1,5,2,0,0,16276,6863,441,0,0,0,0
27,27,-1,-1,-1,0,3,0,0,30083,-1,-1,0,0,0,0
19,19,-1,-1,-1,0,3,0,0,-1,-1,-1,0,0,0,0
15,14,1,0,-1,1,2,0,0,16509,6880,59,0,0,0,0
12,12,-1,-1,-1,0,2,0,0,20401,7626,42,0,0,0,0
18,18,-1,-1,-1,0,2,0,0,131367,-1,-1,0,0,0,0
35,16,19,13,-1,2,2,0,0,43821,-1,-1,0,0,0,0
16,16,-1,-1,-1,0,2,0,0,20545,-1,-1,0,0,0,0
30,29,1,0,-1,1,2,0,0,13335,-1,-1,3,0,0,1
25,24,1,0,-1,1,2,0,0,13768,7719,314,1,0,0,0
12,12,-1,-1,-1,0,2,0,0,8560,6857,1543,0,0,0,0
36,19,17,10,-1,3,4,0,0,20013,-1,-1,0,0,0,1
16,16,-1,-1,-1,0,2,0,0,51718,5061,51,0,0,0,0
28,10,18,0,-1,4,1,0,0,20013,819,275,2,0,0,1
64,17,47,32,-1,3,1,0,0,33494,1590,601,0,0,0,1
55,11,21,11,23,2,3,0,1,20013,2399,157,2,0,0,1
11,11,-1,-1,-1,0,2,0,0,13335,-1,-1,0,0,0,0
87,27,38,7,22,5,2,0,0,53755,2937,349,0,0,0,1
23,10,13,0,-1,2,1,0,0,17444,5864,2171,1,0,0,1
45,12,33,7,-1,4,2,0,0,26496,738,356,1,0,0,1
14,14,-1,-1,-1,0,2,0,0,29873,5871,337,0,0,0,0
20,19,1,0,-1,1,3,0,0,9216,4700,2248,0,0,0,0
140,25,19,10,96,2,3,0,1,17054,2257,298,1,0,0,1
53,27,26,10,-1,2,3,0,0,20013,336,28,0,0,0,1
29,10,19,0,-1,4,2,0,0,29222,-1,-1,0,0,0,0
105,21,61,9,23,7,5,0,1,198610,3918,99,1,0,0,1
78,20,58,0,-1,5,1,0,0,203523,3321,330,0,0,0,1
100,13,87,78,-1,2,2,0,0,54113,-1,-1,11,0,0,0
